player_id,age,obp,slg,walk_pct,strikeout_pct,exit_velocity,defensive_runs,projected_salary_m,future_war,high_value
P1723,25,0.33,0.548,0.086,0.29,89.9,5.0,3.7,6.05,1
P1724,27,0.25,0.444,0.094,0.259,88.1,5.8,2.98,1.63,0
P1725,23,0.353,0.439,0.087,0.206,88.8,20.7,1.94,6.64,1
P1726,29,0.334,0.315,0.117,0.177,94.0,3.8,3.19,4.07,0
P1727,23,0.33,0.481,0.048,0.326,92.0,10.8,4.82,4.52,1
P1728,26,0.282,0.333,0.076,0.165,91.1,-7.6,1.57,2.66,0
P1729,26,0.354,0.375,0.11,0.227,88.0,-4.9,4.8,3.05,1
P1730,25,0.293,0.407,0.063,0.231,87.6,9.4,5.48,1.74,0
P1731,26,0.364,0.365,0.093,0.306,86.3,6.2,3.09,2.52,0
P1732,22,0.377,0.485,0.107,0.26,83.8,-2.3,3.2,3.79,1
P1733,27,0.337,0.411,0.117,0.181,91.4,-6.2,5.03,4.98,1
P1734,26,0.337,0.342,0.087,0.191,87.8,-3.8,2.94,1.49,1
P1735,23,0.329,0.512,0.094,0.227,89.0,3.9,4.84,5.14,1
P1736,29,0.398,0.374,0.08,0.261,87.2,0.1,5.24,5.38,1
P1737,21,0.308,0.402,0.104,0.273,85.7,-2.1,2.17,2.83,1
P1738,29,0.373,0.523,0.074,0.151,90.5,-2.9,4.04,4.7,1
P1739,28,0.282,0.428,0.088,0.202,92.7,7.5,2.38,3.35,1
P1740,26,0.297,0.502,0.085,0.187,88.9,9.7,4.02,4.22,1
P1741,23,0.262,0.544,0.088,0.127,91.8,3.7,2.96,6.5,1
P1742,28,0.326,0.524,0.133,0.242,86.6,6.1,4.36,4.17,1
P1743,25,0.27,0.45,0.075,0.168,88.1,-4.8,3.36,1.92,0
P1744,23,0.345,0.434,0.087,0.223,95.2,-8.5,4.2,5.62,1
P1745,24,0.34,0.489,0.125,0.211,95.0,-4.0,4.98,4.77,1
P1746,20,0.288,0.385,0.073,0.237,84.7,2.3,0.7,0.9,0
P1747,24,0.306,0.426,0.092,0.209,93.3,13.0,2.96,4.69,1
P1748,21,0.289,0.531,0.088,0.178,89.7,2.6,4.96,4.33,1
P1749,22,0.308,0.469,0.059,0.197,87.9,19.2,3.71,4.29,1
P1750,28,0.347,0.481,0.078,0.21,91.2,7.8,3.38,5.83,1
P1751,29,0.313,0.381,0.046,0.142,89.9,-0.1,1.89,1.77,1
P1752,21,0.297,0.395,0.103,0.153,90.0,-1.2,3.36,4.97,0
P1753,28,0.325,0.28,0.106,0.24,86.8,-2.3,0.71,2.81,0
P1754,25,0.274,0.506,0.095,0.25,89.9,-0.9,3.0,4.25,1
P1755,23,0.318,0.506,0.07,0.2,84.9,13.3,3.54,4.94,0
P1756,27,0.319,0.474,0.083,0.24,88.1,8.7,2.89,5.1,1
P1757,29,0.275,0.316,0.105,0.239,88.1,10.7,1.57,1.7,0
P1758,22,0.333,0.444,0.129,0.268,91.6,15.0,2.81,5.87,1
P1759,22,0.321,0.538,0.1,0.227,89.8,14.0,4.98,3.32,1
P1760,30,0.358,0.398,0.039,0.24,89.7,-4.7,3.84,3.38,0
P1761,29,0.305,0.461,0.082,0.277,84.5,22.0,3.37,4.67,1
P1762,22,0.291,0.405,0.118,0.192,90.3,-11.1,2.36,4.39,1
P1763,28,0.356,0.442,0.068,0.208,90.5,-6.0,4.92,4.79,1
P1764,27,0.351,0.439,0.09,0.155,88.8,-6.1,3.91,4.3,1
P1765,26,0.33,0.416,0.115,0.16,89.7,10.2,2.83,6.31,1
P1766,27,0.293,0.341,0.109,0.164,84.9,-5.3,0.7,1.82,0
P1767,30,0.299,0.463,0.048,0.158,89.1,9.7,4.11,3.4,0
P1768,24,0.343,0.396,0.073,0.216,87.9,6.4,2.76,6.23,1
P1769,24,0.301,0.471,0.12,0.206,93.3,-0.8,2.83,5.45,1
P1770,22,0.364,0.45,0.084,0.307,90.3,-2.9,4.18,5.91,0
P1771,26,0.326,0.44,0.074,0.278,97.1,3.3,4.81,2.15,1
P1772,22,0.288,0.402,0.083,0.215,91.0,1.8,2.48,6.58,1
P1773,22,0.373,0.47,0.096,0.265,89.9,13.0,2.9,5.12,1
P1774,29,0.381,0.28,0.098,0.21,87.7,-14.8,3.4,3.74,0
P1775,28,0.34,0.337,0.116,0.218,83.7,1.0,1.96,3.94,0
P1776,22,0.317,0.478,0.099,0.274,90.8,-6.0,3.87,4.95,1
P1777,24,0.319,0.427,0.074,0.267,86.6,-2.1,3.17,5.69,1
P1778,24,0.312,0.455,0.107,0.178,81.4,-1.0,2.88,4.67,1
P1779,26,0.326,0.528,0.105,0.207,89.2,0.4,5.0,5.29,1
P1780,23,0.343,0.47,0.097,0.177,85.3,-6.0,4.55,4.73,1
P1781,22,0.335,0.326,0.106,0.181,85.2,-5.3,3.46,0.77,0
P1782,29,0.308,0.444,0.077,0.233,93.9,2.5,3.0,4.74,1
P1783,30,0.373,0.371,0.067,0.274,89.0,-1.4,4.47,3.2,1
P1784,24,0.317,0.292,0.083,0.196,94.3,8.6,1.39,2.62,1
P1785,26,0.398,0.475,0.123,0.225,91.4,19.9,4.17,3.89,1
P1786,25,0.29,0.509,0.118,0.16,87.8,10.9,3.84,5.17,1
P1787,28,0.359,0.5,0.118,0.204,92.0,6.4,5.09,5.46,1
P1788,26,0.326,0.566,0.119,0.239,92.9,0.4,4.46,6.86,1
P1789,23,0.358,0.382,0.073,0.165,89.3,-7.3,4.03,5.07,0
P1790,26,0.305,0.404,0.103,0.247,90.7,4.4,3.42,2.14,0
P1791,23,0.288,0.449,0.079,0.195,87.0,-7.0,4.17,2.81,0
P1792,29,0.264,0.419,0.08,0.161,86.4,1.2,2.98,1.72,0
P1793,22,0.304,0.404,0.079,0.174,97.3,-5.0,1.83,3.4,0
P1794,29,0.33,0.438,0.126,0.215,89.3,-0.1,1.99,5.06,0
P1795,26,0.294,0.463,0.085,0.199,89.7,2.3,4.09,5.59,1
P1796,23,0.341,0.508,0.116,0.161,87.5,-5.3,5.26,4.5,0
P1797,27,0.363,0.395,0.076,0.248,89.1,8.9,3.82,4.35,1
P1798,25,0.354,0.43,0.03,0.235,85.7,6.1,3.25,4.67,1
P1799,29,0.323,0.524,0.085,0.207,90.3,-8.6,4.26,2.93,1
P1800,30,0.28,0.424,0.03,0.215,87.3,-3.9,2.57,3.3,0
P1801,29,0.348,0.354,0.098,0.257,85.8,-7.8,2.85,0.33,0
P1802,26,0.307,0.501,0.086,0.196,86.4,-4.8,3.82,4.35,1
P1803,24,0.297,0.43,0.076,0.22,86.3,8.5,3.62,2.77,1
P1804,23,0.316,0.549,0.094,0.232,85.8,4.1,2.52,4.5,0
P1805,26,0.336,0.516,0.067,0.157,89.8,7.9,4.12,3.64,1
P1806,25,0.338,0.359,0.03,0.2,88.3,12.4,2.37,5.25,1
P1807,25,0.321,0.479,0.081,0.29,83.3,12.6,4.12,4.81,1
P1808,25,0.29,0.448,0.046,0.286,83.7,-4.9,1.93,1.9,0
P1809,25,0.288,0.453,0.074,0.244,90.2,15.1,2.97,3.96,1
P1810,28,0.346,0.522,0.085,0.196,84.0,7.8,3.62,3.23,1
P1811,21,0.334,0.401,0.083,0.208,86.8,9.9,3.52,5.95,1
P1812,25,0.31,0.413,0.07,0.221,90.2,-6.9,2.88,3.22,1
P1813,29,0.285,0.341,0.106,0.234,88.9,-3.5,2.58,4.19,0
P1814,25,0.268,0.414,0.107,0.228,91.6,7.2,2.03,5.68,1
P1815,20,0.33,0.449,0.076,0.194,87.6,-0.4,1.39,6.13,1
P1816,22,0.36,0.425,0.103,0.268,90.7,-2.1,3.52,4.96,1
P1817,21,0.33,0.341,0.099,0.181,90.8,-3.3,1.71,4.18,1
P1818,25,0.288,0.386,0.065,0.254,88.7,2.6,1.59,2.16,0
P1819,28,0.378,0.28,0.077,0.286,88.0,6.3,3.82,4.69,1
P1820,28,0.257,0.484,0.08,0.239,94.0,6.2,1.06,5.22,1
P1821,24,0.299,0.381,0.068,0.207,85.2,17.0,0.92,3.56,0
P1822,27,0.298,0.474,0.09,0.102,81.7,5.1,3.15,5.27,0
P1823,29,0.332,0.379,0.101,0.274,87.5,11.2,4.29,2.63,0
P1824,21,0.3,0.369,0.101,0.283,87.8,8.3,2.2,2.84,1
P1825,29,0.249,0.543,0.083,0.217,87.4,2.0,2.81,2.5,1
P1826,26,0.357,0.423,0.1,0.235,80.0,10.0,2.66,4.38,0
P1827,30,0.292,0.584,0.035,0.244,91.7,-5.7,3.35,5.25,1
P1828,24,0.335,0.464,0.091,0.234,87.7,-0.1,2.5,2.26,1
P1829,29,0.298,0.355,0.103,0.186,86.7,2.7,2.08,2.72,1
P1830,25,0.374,0.394,0.092,0.202,89.8,-2.2,4.03,3.34,1
P1831,27,0.269,0.427,0.088,0.163,87.6,-12.0,0.72,2.17,1
P1832,27,0.394,0.286,0.08,0.261,88.7,1.4,4.13,5.47,1
P1833,24,0.287,0.344,0.076,0.25,82.4,0.3,0.7,1.11,0
P1834,28,0.401,0.543,0.086,0.309,87.9,3.5,5.55,4.41,1
P1835,21,0.364,0.509,0.079,0.167,84.9,-6.0,4.02,4.87,1
P1836,30,0.401,0.387,0.04,0.211,86.3,9.2,3.03,4.52,1
P1837,27,0.39,0.465,0.046,0.215,87.2,-18.0,6.52,3.58,1
P1838,21,0.317,0.541,0.076,0.205,90.7,7.8,3.07,6.88,1
P1839,27,0.293,0.334,0.074,0.226,86.3,2.0,1.47,3.68,1
P1840,29,0.379,0.441,0.1,0.215,90.3,0.9,5.58,5.75,1
P1841,24,0.342,0.493,0.102,0.191,91.2,2.1,4.32,5.25,1
P1842,23,0.282,0.415,0.094,0.21,92.6,-2.2,0.85,4.56,1
P1843,27,0.265,0.474,0.109,0.194,90.3,-5.9,1.22,3.27,0
P1844,26,0.309,0.485,0.112,0.275,90.6,8.0,3.33,5.06,1
P1845,21,0.345,0.311,0.138,0.198,88.5,1.9,2.51,3.65,1
P1846,23,0.281,0.492,0.105,0.161,88.3,-0.5,3.05,4.1,1
P1847,29,0.3,0.508,0.056,0.21,90.7,1.6,3.5,5.0,1
P1848,29,0.349,0.437,0.059,0.166,86.1,-2.9,4.65,2.09,0
P1849,24,0.29,0.326,0.153,0.223,89.1,5.3,2.23,5.25,0
P1850,22,0.316,0.451,0.096,0.226,96.7,7.5,3.28,3.56,1
P1851,28,0.372,0.386,0.11,0.187,86.4,-0.3,4.41,7.5,1
P1852,27,0.275,0.489,0.08,0.267,91.1,3.7,2.9,2.55,1
P1853,22,0.366,0.44,0.1,0.186,87.9,14.2,3.37,4.97,1
P1854,23,0.336,0.498,0.054,0.245,90.3,-6.4,4.52,4.86,1
P1855,21,0.361,0.515,0.05,0.242,89.0,6.7,4.97,5.47,1
P1856,30,0.24,0.386,0.099,0.175,87.5,1.6,1.89,1.06,0
P1857,23,0.378,0.41,0.121,0.229,92.1,13.2,3.12,4.29,1
P1858,25,0.298,0.433,0.084,0.245,83.3,-5.6,2.61,1.55,0
P1859,22,0.291,0.347,0.098,0.207,89.2,5.3,0.93,4.08,1
P1860,29,0.334,0.358,0.08,0.243,90.3,7.5,3.27,2.02,1
P1861,24,0.37,0.39,0.121,0.236,88.2,5.9,2.8,6.78,1
P1862,25,0.327,0.534,0.087,0.186,88.3,-0.0,4.37,4.23,1
P1863,22,0.266,0.488,0.056,0.262,88.5,-7.2,2.2,2.34,0
P1864,23,0.374,0.53,0.147,0.184,84.6,-3.6,3.69,6.08,1
P1865,28,0.33,0.28,0.067,0.212,90.6,-5.0,2.2,3.57,0
P1866,23,0.362,0.427,0.123,0.231,94.2,-7.1,3.51,4.96,1
P1867,23,0.361,0.507,0.091,0.179,87.4,-5.2,4.8,5.83,1
P1868,29,0.314,0.459,0.095,0.202,87.4,2.7,2.41,5.68,1
P1869,27,0.282,0.299,0.101,0.268,88.2,-3.6,1.36,2.31,0
P1870,22,0.335,0.447,0.086,0.188,87.0,-3.0,1.64,3.89,1
P1871,24,0.345,0.444,0.073,0.283,91.7,1.3,1.65,5.17,0
P1872,28,0.343,0.594,0.076,0.154,94.1,-3.3,4.76,3.63,1
P1873,30,0.311,0.418,0.089,0.22,89.7,4.9,1.82,4.54,1
P1874,30,0.371,0.28,0.071,0.287,90.8,0.5,4.29,4.92,1
P1875,28,0.338,0.4,0.119,0.17,86.0,7.7,1.78,3.42,1
P1876,30,0.331,0.384,0.054,0.255,84.1,-1.5,3.82,2.9,0
P1877,20,0.378,0.524,0.107,0.207,86.7,-3.5,4.65,6.55,1
P1878,30,0.349,0.404,0.074,0.204,92.7,2.2,4.28,5.78,1
P1879,22,0.356,0.38,0.103,0.201,86.7,-0.3,1.4,4.18,1
P1880,20,0.313,0.401,0.077,0.136,91.4,-5.8,4.3,2.77,0
P1881,25,0.31,0.375,0.11,0.216,91.4,-10.5,2.03,2.8,1
P1882,25,0.271,0.555,0.062,0.144,92.8,5.4,2.78,5.33,1
P1883,20,0.382,0.418,0.128,0.165,93.0,0.7,3.28,4.94,1
P1884,20,0.267,0.466,0.083,0.224,80.6,3.4,2.1,0.87,0
P1885,25,0.363,0.462,0.064,0.124,89.5,-2.8,3.85,2.99,1
P1886,28,0.276,0.496,0.106,0.252,89.5,-5.3,2.49,0.88,1
P1887,22,0.351,0.356,0.062,0.18,93.2,-9.7,3.17,5.08,1
P1888,28,0.351,0.463,0.076,0.235,86.1,-0.4,4.03,2.08,1
P1889,30,0.35,0.559,0.123,0.225,87.6,3.9,5.07,5.99,1
P1890,29,0.304,0.395,0.107,0.274,95.7,-6.9,2.98,2.86,1
P1891,22,0.315,0.422,0.083,0.216,90.1,11.2,2.07,4.7,0
P1892,27,0.359,0.403,0.073,0.208,95.9,5.1,4.3,5.2,1
P1893,20,0.305,0.311,0.103,0.258,86.1,0.7,2.24,2.57,1
P1894,30,0.353,0.425,0.067,0.168,83.2,0.1,5.17,2.71,0
P1895,26,0.289,0.548,0.058,0.199,92.2,8.3,1.99,4.11,1
P1896,26,0.291,0.352,0.05,0.146,87.0,10.0,1.73,2.18,0
P1897,23,0.38,0.392,0.113,0.155,86.5,1.6,1.59,6.4,1
P1898,20,0.4,0.479,0.101,0.169,88.7,-2.6,6.65,6.06,1
P1899,21,0.378,0.393,0.118,0.321,90.7,-15.5,3.73,6.77,1
P1900,29,0.311,0.412,0.091,0.328,91.3,-9.0,2.94,3.07,0
P1901,29,0.306,0.365,0.123,0.226,88.7,6.3,2.41,4.39,1
P1902,21,0.358,0.493,0.059,0.205,90.0,8.1,4.07,4.39,1
P1903,29,0.344,0.35,0.077,0.191,86.7,13.2,2.66,1.14,1
P1904,22,0.329,0.358,0.119,0.301,89.8,0.7,1.99,4.75,1
P1905,28,0.325,0.384,0.118,0.258,90.2,12.5,3.44,2.7,1
P1906,30,0.374,0.516,0.097,0.163,87.5,15.9,2.68,6.02,1
P1907,28,0.342,0.552,0.105,0.227,90.2,3.9,3.41,5.43,1
P1908,22,0.324,0.408,0.085,0.316,89.6,2.2,3.85,3.91,0
P1909,30,0.318,0.48,0.091,0.194,85.7,-0.5,4.13,1.22,0
P1910,26,0.316,0.601,0.117,0.21,92.5,8.9,3.56,5.22,1
P1911,28,0.282,0.505,0.046,0.208,88.0,6.9,3.7,0.8,0
P1912,23,0.368,0.459,0.08,0.294,85.5,2.9,4.6,4.38,1
P1913,25,0.325,0.345,0.088,0.212,86.4,3.9,0.8,2.28,1
P1914,26,0.267,0.343,0.098,0.193,91.7,-0.8,0.7,5.59,1
P1915,27,0.297,0.413,0.067,0.259,90.7,7.5,2.5,4.61,1
P1916,30,0.309,0.471,0.141,0.183,89.9,-5.0,3.69,3.38,0
P1917,28,0.327,0.473,0.062,0.295,88.3,0.3,4.91,4.14,1
P1918,27,0.38,0.465,0.092,0.238,90.7,0.4,4.69,5.55,1
P1919,26,0.286,0.327,0.107,0.238,84.6,7.7,0.95,2.26,0
P1920,20,0.294,0.381,0.109,0.272,93.0,-1.3,1.5,2.31,0
P1921,22,0.292,0.483,0.114,0.273,92.0,-6.1,3.01,2.99,0
P1922,28,0.326,0.549,0.073,0.243,89.8,2.8,3.38,4.99,0
P1923,30,0.319,0.378,0.092,0.212,86.4,-5.4,1.67,1.55,0
P1924,24,0.24,0.434,0.099,0.272,87.7,10.6,1.65,1.21,0
P1925,25,0.321,0.512,0.088,0.146,91.0,16.9,4.01,5.31,1
P1926,23,0.304,0.496,0.088,0.217,91.1,4.9,2.5,4.71,1
P1927,29,0.311,0.439,0.08,0.193,89.6,3.6,1.6,4.26,1
P1928,27,0.3,0.37,0.085,0.1,93.3,3.5,2.67,3.27,1
P1929,23,0.347,0.42,0.072,0.189,89.5,4.9,4.68,5.27,1
P1930,26,0.283,0.43,0.115,0.236,90.9,12.6,3.12,3.19,1
P1931,30,0.335,0.31,0.066,0.249,87.6,2.3,4.29,0.93,0
P1932,20,0.319,0.28,0.084,0.247,89.9,3.1,1.82,2.7,1
P1933,23,0.372,0.397,0.099,0.137,89.7,-2.0,5.09,5.41,1
P1934,25,0.24,0.327,0.078,0.193,90.2,-1.4,0.7,1.22,0
P1935,20,0.318,0.357,0.084,0.239,93.2,1.9,2.74,5.87,1
P1936,26,0.359,0.414,0.13,0.216,86.5,-9.2,3.56,5.26,0
P1937,23,0.341,0.456,0.095,0.308,93.3,-2.9,3.36,5.65,1
P1938,20,0.322,0.38,0.119,0.167,90.5,0.1,2.22,4.9,1
P1939,26,0.315,0.44,0.094,0.209,86.9,4.4,3.15,4.66,1
P1940,30,0.301,0.508,0.147,0.267,92.6,-1.2,4.22,5.03,1
P1941,26,0.326,0.447,0.104,0.238,93.1,4.7,2.47,4.02,1
P1942,28,0.274,0.449,0.103,0.238,91.3,5.1,1.41,5.16,0
P1943,20,0.319,0.368,0.096,0.156,88.0,9.0,2.63,4.8,1
P1944,24,0.313,0.434,0.107,0.164,88.9,4.8,2.69,5.09,0
P1945,21,0.35,0.507,0.085,0.191,89.2,-3.1,3.51,5.57,0
P1946,27,0.32,0.326,0.044,0.204,92.7,1.5,1.49,3.74,1
P1947,24,0.265,0.427,0.064,0.206,88.2,2.0,2.17,3.39,1
P1948,29,0.353,0.446,0.03,0.218,92.0,1.7,4.15,6.46,1
P1949,20,0.314,0.407,0.038,0.253,85.4,-9.0,3.62,1.14,0
P1950,24,0.354,0.456,0.141,0.237,86.9,5.0,4.07,4.01,1
P1951,24,0.359,0.291,0.119,0.241,89.4,4.0,3.31,2.89,0
P1952,24,0.368,0.337,0.153,0.195,96.1,-9.7,2.68,4.65,0
P1953,23,0.364,0.572,0.071,0.194,85.6,1.2,4.68,7.06,1
P1954,29,0.283,0.399,0.062,0.206,85.0,-2.2,2.06,2.35,0
P1955,23,0.301,0.349,0.101,0.225,89.9,0.5,1.01,2.28,1
P1956,24,0.337,0.452,0.097,0.223,88.2,0.1,4.99,3.49,1
P1957,30,0.323,0.488,0.103,0.279,90.4,-4.9,3.56,0.59,1
P1958,24,0.346,0.454,0.067,0.186,91.6,-3.3,3.36,4.71,1
P1959,28,0.281,0.508,0.052,0.2,88.3,20.1,2.04,4.86,1
P1960,27,0.334,0.485,0.115,0.229,86.4,-4.1,3.06,3.29,1
P1961,20,0.3,0.499,0.111,0.211,85.9,4.9,3.15,4.98,1
P1962,26,0.365,0.431,0.151,0.208,87.2,-2.5,4.12,4.38,1
P1963,26,0.316,0.355,0.093,0.257,90.5,7.8,4.29,2.54,0
P1964,30,0.344,0.385,0.172,0.253,87.1,-8.7,2.36,1.6,0
P1965,24,0.288,0.517,0.091,0.251,86.4,-18.0,3.58,4.11,0
P1966,28,0.375,0.417,0.094,0.22,86.5,1.5,2.37,3.35,1
P1967,30,0.327,0.453,0.098,0.242,92.8,4.7,3.76,5.06,1
P1968,26,0.291,0.408,0.106,0.25,87.9,2.4,2.05,4.0,1
P1969,21,0.352,0.517,0.05,0.234,82.8,-9.8,3.72,4.49,1
P1970,22,0.38,0.459,0.068,0.175,87.5,3.9,4.1,4.91,1
P1971,27,0.321,0.28,0.074,0.174,91.8,2.3,1.58,3.5,1
P1972,29,0.394,0.34,0.151,0.22,89.7,-1.3,4.17,4.41,1
P1973,29,0.301,0.358,0.063,0.175,87.1,3.5,2.46,3.55,1
P1974,21,0.329,0.501,0.074,0.183,92.3,5.4,4.08,4.71,1
P1975,28,0.311,0.537,0.112,0.24,93.5,-15.9,3.87,3.58,1
P1976,28,0.34,0.39,0.114,0.25,95.8,-3.0,3.16,5.31,1
P1977,20,0.351,0.423,0.063,0.147,90.6,10.4,2.77,6.22,1
P1978,28,0.288,0.452,0.139,0.226,89.7,6.0,2.83,2.05,1
P1979,24,0.333,0.414,0.093,0.218,88.3,-4.9,3.0,4.21,1
P1980,26,0.293,0.369,0.118,0.232,90.3,12.0,2.94,4.37,1
P1981,26,0.341,0.384,0.115,0.199,94.5,-0.2,3.27,4.35,1
P1982,20,0.295,0.577,0.103,0.202,84.3,-6.8,3.75,4.32,1
P1983,21,0.287,0.382,0.076,0.244,84.7,-1.8,2.43,2.98,1
P1984,27,0.33,0.382,0.05,0.173,93.2,-6.9,2.57,2.78,1
P1985,23,0.311,0.489,0.068,0.244,93.9,10.2,2.33,5.1,1
P1986,20,0.285,0.467,0.098,0.242,89.8,8.0,2.22,1.72,0
P1987,24,0.284,0.445,0.06,0.202,88.9,-2.8,3.49,1.02,0
P1988,27,0.274,0.391,0.105,0.192,92.9,-0.5,1.37,3.5,0
P1989,29,0.273,0.376,0.067,0.222,87.8,12.8,1.6,2.53,0
P1990,20,0.351,0.484,0.108,0.249,90.5,-4.1,4.29,5.33,1
P1991,26,0.302,0.411,0.085,0.235,93.6,-9.3,4.62,4.24,1
P1992,22,0.328,0.496,0.077,0.273,89.8,11.3,2.42,5.56,1
P1993,23,0.243,0.42,0.09,0.291,89.8,1.3,0.7,3.16,1
P1994,25,0.32,0.493,0.086,0.291,89.3,3.4,3.98,4.05,1
P1995,30,0.325,0.385,0.101,0.176,92.6,20.2,2.29,4.91,1
P1996,23,0.327,0.468,0.085,0.234,88.9,-1.2,3.69,4.9,1
P1997,27,0.316,0.438,0.051,0.171,84.5,-6.9,2.55,2.87,0
P1998,23,0.341,0.529,0.109,0.232,83.5,-4.5,4.13,2.38,0
P1999,27,0.252,0.527,0.082,0.194,91.5,-0.8,2.49,2.95,1
P2000,26,0.302,0.458,0.03,0.266,90.2,10.8,1.92,2.92,0
